InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Category,Quantity,UnitPrice,Revenue
C505134,2023-11-18,11310,Netherlands,P0328,Baby,5,21.93,109.65
C504470,2023-11-18,11138,France,P0185,Sports & Outdoors,1,18.83,18.83
C500255,2023-11-18,10069,United Kingdom,P0173,Music,6,9.18,55.08
C501762,2023-11-18,10454,United Kingdom,P0388,Automotive,6,50.3,301.8
C504153,2023-11-19,11051,Netherlands,P0339,Music,2,86.25,172.5
C508554,2023-11-19,12211,United Kingdom,P0125,Food & Grocery,2,14.35,28.7
C508554,2023-11-19,12211,United Kingdom,P0311,Toys,5,29.43,147.15
C506055,2023-11-19,11548,Netherlands,P0397,Beauty,1,14.65,14.65
C500905,2023-11-19,10246,Spain,P0369,Toys,4,39.17,156.68
C504153,2023-11-19,11051,Netherlands,P0269,Health,2,108.9,217.8
C502340,2023-11-19,10602,United Kingdom,P0207,Books,2,12.4,24.8
C502340,2023-11-19,10602,United Kingdom,P0068,Music,6,175.3,1051.8
C500634,2023-11-19,10172,Netherlands,P0315,Food & Grocery,6,46.35,278.1
C505988,2023-11-19,11527,United Kingdom,P0013,Health,6,35.04,210.24
C506397,2023-11-19,11649,Germany,P0145,Tools,4,31.97,127.88
C504184,2023-11-19,11058,Germany,P0017,Food & Grocery,5,13.39,66.95
C500634,2023-11-19,10172,Netherlands,P0067,Automotive,3,26.74,80.22
C504153,2023-11-19,11051,Netherlands,P0258,Food & Grocery,5,45.1,225.5
C508554,2023-11-19,12211,United Kingdom,P0051,Jewelry,1,59.87,59.87
C501012,2023-11-19,10277,France,P0064,Toys,2,12.97,25.94
C500454,2023-11-19,10124,Spain,P0356,Electronics,2,25.37,50.74
C501012,2023-11-19,10277,France,P0189,Jewelry,3,29.7,89.1
C504084,2023-11-19,11031,United Kingdom,P0350,Books,4,7.41,29.64
C501012,2023-11-19,10277,France,P0017,Food & Grocery,2,13.01,26.02
C507736,2023-11-19,12011,United Kingdom,P0352,Home & Garden,2,14.53,29.06
C501012,2023-11-19,10277,France,P0242,Music,6,67.1,402.6
C501012,2023-11-19,10277,France,P0119,Sports & Outdoors,4,7.65,30.6
C501012,2023-11-19,10277,France,P0283,Toys,2,26.29,52.58
C502652,2023-11-19,10685,United Kingdom,P0046,Baby,5,25.36,126.8
C502652,2023-11-19,10685,United Kingdom,P0168,Toys,2,26.2,52.4
C502652,2023-11-19,10685,United Kingdom,P0178,Home & Garden,4,24.48,97.92
C507736,2023-11-19,12011,United Kingdom,P0275,Books,5,43.89,219.45
C500454,2023-11-19,10124,Spain,P0324,Beauty,3,40.51,121.53
C502652,2023-11-19,10685,United Kingdom,P0228,Automotive,2,11.52,23.04
C502652,2023-11-19,10685,United Kingdom,P0006,Pet Supplies,6,9.06,54.36
C502652,2023-11-19,10685,United Kingdom,P0240,Office,4,8.38,33.52
C507065,2023-11-19,11816,France,P0096,Office,4,110.25,441.0
C504511,2023-11-19,11148,United Kingdom,P0106,Jewelry,3,35.99,107.97
C506253,2023-11-19,11606,Netherlands,P0184,Home & Garden,4,12.0,48.0
C508271,2023-11-19,12139,United Kingdom,P0068,Music,6,175.14,1050.84
C504594,2023-11-19,11172,Germany,P0335,Baby,1,9.57,9.57
C500331,2023-11-19,10090,United Kingdom,P0362,Automotive,1,14.7,14.7
C508295,2023-11-19,12147,United Kingdom,P0310,Baby,5,13.07,65.35
C508295,2023-11-19,12147,United Kingdom,P0211,Toys,6,34.15,204.9
C508295,2023-11-19,12147,United Kingdom,P0053,Music,6,10.56,63.36
C508295,2023-11-19,12147,United Kingdom,P0283,Toys,5,25.82,129.1
C508295,2023-11-19,12147,United Kingdom,P0298,Sports & Outdoors,5,23.65,118.25
C508295,2023-11-19,12147,United Kingdom,P0321,Sports & Outdoors,6,78.57,471.42
C507150,2023-11-19,11841,United Kingdom,P0238,Health,5,11.71,58.55
C507150,2023-11-19,11841,United Kingdom,P0318,Tools,6,19.09,114.54
C504084,2023-11-19,11031,United Kingdom,P0233,Music,5,28.14,140.7
C504084,2023-11-19,11031,United Kingdom,P0324,Beauty,4,40.17,160.68
C504084,2023-11-19,11031,United Kingdom,P0351,Automotive,1,39.37,39.37
C504084,2023-11-19,11031,United Kingdom,P0068,Music,3,175.29,525.87
C503236,2023-11-19,10821,United Kingdom,P0361,Automotive,4,10.86,43.44
C506491,2023-11-19,11678,United Kingdom,P0228,Automotive,6,12.13,72.78
C505302,2023-11-19,11350,United Kingdom,P0256,Toys,6,27.2,163.2
C505651,2023-11-19,11442,France,P0174,Food & Grocery,4,65.9,263.6
C504084,2023-11-19,11031,United Kingdom,P0042,Office,3,28.5,85.5
C507890,2023-11-20,12053,France,P0387,Toys,2,15.44,30.88
C507890,2023-11-20,12053,France,P0132,Automotive,4,150.22,600.88
C507890,2023-11-20,12053,France,P0267,Food & Grocery,3,25.66,76.98
C505033,2023-11-20,11283,United Kingdom,P0063,Automotive,4,46.32,185.28
C508602,2023-11-20,12226,France,P0213,Tools,5,17.1,85.5
C508602,2023-11-20,12226,France,P0035,Pet Supplies,6,22.96,137.76
C508602,2023-11-20,12226,France,P0296,Beauty,2,15.51,31.02
C501171,2023-11-20,10321,Spain,P0288,Home & Garden,6,34.12,204.72
C507362,2023-11-20,11903,France,P0187,Toys,6,15.25,91.5
C507890,2023-11-20,12053,France,P0378,Electronics,6,41.85,251.1
C505033,2023-11-20,11283,United Kingdom,P0374,Automotive,1,6.46,6.46
C507890,2023-11-20,12053,France,P0323,Electronics,2,19.95,39.9
C505133,2023-11-20,11310,Netherlands,P0301,Home & Garden,1,37.41,37.41
C508263,2023-11-20,12136,Germany,P0245,Jewelry,3,77.31,231.93
C505133,2023-11-20,11310,Netherlands,P0069,Jewelry,1,5.08,5.08
C508164,2023-11-20,12113,Germany,P0359,Health,1,23.46,23.46
C502362,2023-11-20,10608,France,P0245,Jewelry,5,77.19,385.95
C502362,2023-11-20,10608,France,P0156,Toys,4,39.29,157.16
C505517,2023-11-20,11402,Germany,P0130,Music,2,94.37,188.74
C508349,2023-11-20,12160,United Kingdom,P0028,Baby,6,41.44,248.64
C508349,2023-11-20,12160,United Kingdom,P0114,Toys,2,97.93,195.86
C508349,2023-11-20,12160,United Kingdom,P0027,Electronics,3,247.41,742.23
C500809,2023-11-20,10224,United Kingdom,P0084,Tools,3,4.75,14.25
C500809,2023-11-20,10224,United Kingdom,P0047,Tools,6,9.73,58.38
C500809,2023-11-20,10224,United Kingdom,P0346,Clothing,2,11.88,23.76
C509135,2023-11-20,12368,Germany,P0062,Sports & Outdoors,4,18.62,74.48
C509135,2023-11-20,12368,Germany,P0138,Toys,2,20.19,40.38
C508580,2023-11-20,12219,United Kingdom,P0014,Food & Grocery,3,49.49,148.47
C505133,2023-11-20,11310,Netherlands,P0256,Toys,2,27.35,54.7
C508263,2023-11-20,12136,Germany,P0271,Baby,6,55.77,334.62
C507362,2023-11-20,11903,France,P0278,Home & Garden,4,9.4,37.6
C509327,2023-11-20,12419,United Kingdom,P0384,Sports & Outdoors,5,11.7,58.5
C508666,2023-11-20,12241,United Kingdom,P0188,Tools,6,12.63,75.78
C508666,2023-11-20,12241,United Kingdom,P0339,Music,6,86.32,517.92
C501582,2023-11-20,10408,United Kingdom,P0029,Music,5,12.17,60.85
C501874,2023-11-20,10486,Netherlands,P0033,Office,1,44.76,44.76
C507362,2023-11-20,11903,France,P0362,Automotive,4,14.81,59.24
C501582,2023-11-20,10408,United Kingdom,P0182,Jewelry,6,56.01,336.06
C500751,2023-11-20,10208,United Kingdom,P0070,Electronics,1,44.32,44.32
C502362,2023-11-20,10608,France,P0220,Health,6,84.66,507.96
C502362,2023-11-20,10608,France,P0106,Jewelry,4,35.62,142.48
C501884,2023-11-20,10486,Netherlands,P0006,Pet Supplies,6,8.54,51.24
C506674,2023-11-20,11731,United Kingdom,P0382,Music,3,14.12,42.36
C502921,2023-11-20,10741,Germany,P0143,Food & Grocery,4,13.82,55.28
C507045,2023-11-20,11811,United Kingdom,P0318,Tools,4,19.31,77.24
C503031,2023-11-20,10763,United Kingdom,P0035,Pet Supplies,1,23.22,23.22
C505133,2023-11-20,11310,Netherlands,P0217,Pet Supplies,6,12.84,77.04
C505924,2023-11-20,11515,United Kingdom,P0318,Tools,1,18.95,18.95
C505133,2023-11-20,11310,Netherlands,P0123,Tools,3,36.3,108.9
C505924,2023-11-20,11515,United Kingdom,P0393,Baby,6,11.98,71.88
C505924,2023-11-20,11515,United Kingdom,P0094,Beauty,1,16.23,16.23
C502921,2023-11-20,10741,Germany,P0079,Music,5,29.04,145.2
C509374,2023-11-21,12432,United Kingdom,P0053,Music,3,10.99,32.97
C509298,2023-11-21,12409,United Kingdom,P0294,Electronics,5,33.11,165.55
C502662,2023-11-21,10688,Germany,P0066,Books,2,16.26,32.52
C503956,2023-11-21,10997,United Kingdom,P0269,Health,2,109.41,218.82
C504149,2023-11-21,11050,United Kingdom,P0182,Jewelry,4,56.36,225.44
C503956,2023-11-21,10997,United Kingdom,P0392,Baby,5,2.96,14.8
C502662,2023-11-21,10688,Germany,P0231,Music,6,15.6,93.6
C500207,2023-11-21,10054,United Kingdom,P0273,Food & Grocery,3,78.86,236.58
C502579,2023-11-21,10664,United Kingdom,P0161,Automotive,2,48.7,97.4
C506199,2023-11-21,11591,Germany,P0326,Health,4,336.02,1344.08
C503956,2023-11-21,10997,United Kingdom,P0339,Music,3,85.83,257.49
C508661,2023-11-21,12240,Germany,P0342,Clothing,3,90.04,270.12
C502662,2023-11-21,10688,Germany,P0079,Music,6,29.68,178.08
C502579,2023-11-21,10664,United Kingdom,P0056,Baby,3,38.49,115.47
C509374,2023-11-21,12432,United Kingdom,P0264,Clothing,6,91.37,548.22
C506333,2023-11-21,11629,United Kingdom,P0152,Home & Garden,3,23.69,71.07
C502579,2023-11-21,10664,United Kingdom,P0185,Sports & Outdoors,1,18.83,18.83
C506457,2023-11-21,11666,United Kingdom,P0315,Food & Grocery,6,46.93,281.58
C501681,2023-11-21,10433,Spain,P0380,Baby,2,23.07,46.14
C507609,2023-11-21,11978,United Kingdom,P0015,Sports & Outdoors,1,122.79,122.79
C507609,2023-11-21,11978,United Kingdom,P0386,Health,5,57.24,286.2
C507609,2023-11-21,11978,United Kingdom,P0267,Food & Grocery,1,25.99,25.99
C501681,2023-11-21,10433,Spain,P0229,Sports & Outdoors,6,14.79,88.74
C507609,2023-11-21,11978,United Kingdom,P0248,Automotive,5,5.9,29.5
C507609,2023-11-21,11978,United Kingdom,P0097,Books,2,35.1,70.2
C500825,2023-11-21,10228,Spain,P0165,Home & Garden,2,18.68,37.36
C503639,2023-11-21,10918,United Kingdom,P0264,Clothing,1,91.65,91.65
C503639,2023-11-21,10918,United Kingdom,P0041,Tools,1,8.96,8.96
C500825,2023-11-21,10228,Spain,P0219,Toys,4,37.07,148.28
C501723,2023-11-21,10443,United Kingdom,P0331,Automotive,6,28.85,173.1
C506457,2023-11-21,11666,United Kingdom,P0258,Food & Grocery,5,44.84,224.2
C502831,2023-11-21,10728,France,P0329,Baby,6,10.77,64.62
C507609,2023-11-21,11978,United Kingdom,P0350,Books,2,7.34,14.68
C501723,2023-11-21,10443,United Kingdom,P0118,Food & Grocery,5,83.41,417.05
C500825,2023-11-21,10228,Spain,P0331,Automotive,4,29.28,117.12
C500825,2023-11-21,10228,Spain,P0063,Automotive,4,46.94,187.76
C508310,2023-11-21,12151,United Kingdom,P0042,Office,4,28.88,115.52
C502213,2023-11-21,10568,United Kingdom,P0325,Beauty,3,31.54,94.62
C501723,2023-11-21,10443,United Kingdom,P0213,Tools,6,17.1,102.6
C503714,2023-11-21,10941,United Kingdom,P0253,Pet Supplies,1,41.37,41.37
C504340,2023-11-21,11103,Germany,P0034,Beauty,4,36.24,144.96
C508310,2023-11-21,12151,United Kingdom,P0302,Clothing,4,15.35,61.4
C508310,2023-11-21,12151,United Kingdom,P0130,Music,5,94.44,472.2
C507609,2023-11-21,11978,United Kingdom,P0150,Clothing,6,46.21,277.26
C500825,2023-11-21,10228,Spain,P0268,Tools,2,141.9,283.8
C500825,2023-11-21,10228,Spain,P0016,Books,6,20.07,120.42
C508967,2023-11-21,12319,United Kingdom,P0229,Sports & Outdoors,4,14.99,59.96
C508394,2023-11-21,12173,United Kingdom,P0298,Sports & Outdoors,3,23.08,69.24
C508394,2023-11-21,12173,United Kingdom,P0350,Books,1,7.34,7.34
C500068,2023-11-21,10017,France,P0242,Music,3,67.32,201.96
C500068,2023-11-21,10017,France,P0077,Music,3,43.48,130.44
C506431,2023-11-21,11659,United Kingdom,P0096,Office,1,109.93,109.93
C501723,2023-11-21,10443,United Kingdom,P0076,Books,3,13.36,40.08
C504952,2023-11-21,11257,United Kingdom,P0005,Food & Grocery,2,36.39,72.78
C504234,2023-11-21,11072,Germany,P0183,Clothing,2,21.52,43.04
C504952,2023-11-21,11257,United Kingdom,P0171,Sports & Outdoors,3,144.97,434.91
C505008,2023-11-21,11276,United Kingdom,P0393,Baby,6,12.54,75.24
C508534,2023-11-21,12206,Germany,P0296,Beauty,5,15.75,78.75
C504952,2023-11-21,11257,United Kingdom,P0126,Office,1,26.44,26.44
C504952,2023-11-21,11257,United Kingdom,P0046,Baby,2,26.09,52.18
C504952,2023-11-21,11257,United Kingdom,P0362,Automotive,2,15.24,30.48
C501723,2023-11-21,10443,United Kingdom,P0057,Automotive,1,648.69,648.69
C500825,2023-11-21,10228,Spain,P0204,Books,3,23.66,70.98
C505008,2023-11-21,11276,United Kingdom,P0075,Electronics,6,10.21,61.26
C505800,2023-11-21,11479,United Kingdom,P0232,Music,3,13.27,39.81
C505811,2023-11-22,11483,France,P0294,Electronics,5,33.74,168.7
C507624,2023-11-22,11980,France,P0082,Pet Supplies,2,151.3,302.6
C503652,2023-11-22,10920,United Kingdom,P0171,Sports & Outdoors,6,145.03,870.18
C504811,2023-11-22,11228,France,P0285,Clothing,5,7.1,35.5
C509034,2023-11-22,12337,United Kingdom,P0052,Clothing,6,8.07,48.42
C505811,2023-11-22,11483,France,P0305,Sports & Outdoors,6,9.91,59.46
C508395,2023-11-22,12173,United Kingdom,P0272,Baby,5,42.88,214.4
C501895,2023-11-22,10486,Netherlands,P0127,Automotive,3,17.7,53.1
C509205,2023-11-22,12386,United Kingdom,P0223,Music,2,12.77,25.54
C502533,2023-11-22,10651,Germany,P0009,Office,3,47.96,143.88
C505811,2023-11-22,11483,France,P0013,Health,3,35.22,105.66
C504811,2023-11-22,11228,France,P0361,Automotive,4,11.68,46.72
C501895,2023-11-22,10486,Netherlands,P0088,Books,5,12.74,63.7
C506731,2023-11-22,11743,United Kingdom,P0303,Jewelry,6,12.35,74.1
C509034,2023-11-22,12337,United Kingdom,P0343,Office,6,39.08,234.48
C503652,2023-11-22,10920,United Kingdom,P0060,Clothing,5,55.68,278.4
C503652,2023-11-22,10920,United Kingdom,P0286,Home & Garden,2,5.84,11.68
C508406,2023-11-22,12175,France,P0398,Food & Grocery,1,26.33,26.33
C505903,2023-11-22,11509,United Kingdom,P0192,Automotive,3,16.0,48.0
C508983,2023-11-22,12324,United Kingdom,P0354,Baby,4,15.05,60.2
C508406,2023-11-22,12175,France,P0049,Jewelry,1,39.86,39.86
C500732,2023-11-22,10200,United Kingdom,P0368,Clothing,4,6.05,24.2
C509309,2023-11-22,12414,France,P0168,Toys,5,26.16,130.8
C501698,2023-11-22,10436,France,P0239,Baby,2,37.12,74.24
C503483,2023-11-22,10885,United Kingdom,P0083,Food & Grocery,1,42.11,42.11
C503483,2023-11-22,10885,United Kingdom,P0040,Health,1,29.05,29.05
C500585,2023-11-22,10158,Spain,P0208,Jewelry,2,38.18,76.36
C501793,2023-11-22,10462,United Kingdom,P0336,Pet Supplies,5,102.8,514.0
C501698,2023-11-22,10436,France,P0202,Toys,4,23.95,95.8
C506571,2023-11-22,11702,France,P0098,Beauty,2,8.52,17.04
C500748,2023-11-22,10207,United Kingdom,P0035,Pet Supplies,1,23.23,23.23
C505903,2023-11-22,11509,United Kingdom,P0071,Office,2,5.9,11.8
C501301,2023-11-22,10345,Netherlands,P0309,Beauty,1,25.5,25.5
C501301,2023-11-22,10345,Netherlands,P0364,Toys,5,37.48,187.4
C504940,2023-11-22,11254,United Kingdom,P0130,Music,3,94.67,284.01
C509303,2023-11-22,12411,France,P0283,Toys,4,25.86,103.44
C500078,2023-11-22,10019,United Kingdom,P0050,Tools,5,61.86,309.3
C506571,2023-11-22,11702,France,P0172,Clothing,1,10.62,10.62
C504133,2023-11-22,11046,United Kingdom,P0110,Baby,1,1.59,1.59
C504940,2023-11-22,11254,United Kingdom,P0034,Beauty,2,37.03,74.06
C500165,2023-11-22,10040,United Kingdom,P0134,Tools,2,21.4,42.8
C503298,2023-11-22,10836,France,P0343,Office,3,38.53,115.59
C503483,2023-11-22,10885,United Kingdom,P0065,Electronics,4,20.4,81.6
C503298,2023-11-22,10836,France,P0088,Books,6,13.0,78.0
C502490,2023-11-22,10637,United Kingdom,P0179,Clothing,2,10.95,21.9
C506695,2023-11-22,11737,Netherlands,P0121,Pet Supplies,3,24.86,74.58
C509215,2023-11-22,12388,United Kingdom,P0236,Jewelry,2,55.54,111.08
C508144,2023-11-22,12106,Germany,P0189,Jewelry,5,29.93,149.65
C509260,2023-11-22,12399,United Kingdom,P0069,Jewelry,1,4.73,4.73
C504133,2023-11-22,11046,United Kingdom,P0031,Home & Garden,1,36.94,36.94
C509303,2023-11-22,12411,France,P0340,Health,6,26.3,157.8
C504133,2023-11-22,11046,United Kingdom,P0276,Home & Garden,5,60.53,302.65
C500165,2023-11-22,10040,United Kingdom,P0100,Tools,6,148.55,891.3
C504606,2023-11-23,11176,Spain,P0023,Food & Grocery,4,49.53,198.12
C509075,2023-11-23,12349,United Kingdom,P0059,Sports & Outdoors,2,64.31,128.62
C501569,2023-11-23,10404,Germany,P0076,Books,1,13.21,13.21
C506290,2023-11-23,11619,United Kingdom,P0109,Tools,1,23.52,23.52
C501569,2023-11-23,10404,Germany,P0306,Music,4,15.56,62.24
C506769,2023-11-23,11754,Netherlands,P0016,Books,3,19.59,58.77
C501569,2023-11-23,10404,Germany,P0197,Music,5,20.39,101.95
C501569,2023-11-23,10404,Germany,P0282,Jewelry,1,88.35,88.35
C501263,2023-11-23,10337,United Kingdom,P0322,Books,3,99.1,297.3
C506290,2023-11-23,11619,United Kingdom,P0261,Jewelry,2,72.49,144.98
C506290,2023-11-23,11619,United Kingdom,P0131,Pet Supplies,1,8.23,8.23
C506561,2023-11-23,11699,United Kingdom,P0242,Music,3,66.88,200.64
C502386,2023-11-23,10610,Germany,P0375,Books,6,25.44,152.64
C504606,2023-11-23,11176,Spain,P0108,Jewelry,5,11.52,57.6
C506769,2023-11-23,11754,Netherlands,P0381,Jewelry,6,9.15,54.9
C509075,2023-11-23,12349,United Kingdom,P0062,Sports & Outdoors,6,19.25,115.5
C506769,2023-11-23,11754,Netherlands,P0324,Beauty,1,40.43,40.43
C503452,2023-11-23,10877,United Kingdom,P0313,Toys,5,20.66,103.3
C500329,2023-11-23,10089,United Kingdom,P0327,Tools,2,63.22,126.44
C509242,2023-11-23,12393,United Kingdom,P0181,Tools,4,13.42,53.68
C504704,2023-11-23,11196,United Kingdom,P0151,Clothing,3,41.49,124.47
C507656,2023-11-23,11990,Netherlands,P0158,Automotive,5,20.19,100.95
C509242,2023-11-23,12393,United Kingdom,P0040,Health,4,29.11,116.44
C507656,2023-11-23,11990,Netherlands,P0258,Food & Grocery,6,45.18,271.08
C507656,2023-11-23,11990,Netherlands,P0064,Toys,5,13.02,65.1
C500214,2023-11-23,10056,United Kingdom,P0373,Baby,4,5.2,20.8
C509075,2023-11-23,12349,United Kingdom,P0341,Books,4,11.97,47.88
C504704,2023-11-23,11196,United Kingdom,P0051,Jewelry,1,60.28,60.28
C504704,2023-11-23,11196,United Kingdom,P0074,Sports & Outdoors,1,26.36,26.36
C500678,2023-11-23,10184,France,P0222,Beauty,3,152.49,457.47
C504704,2023-11-23,11196,United Kingdom,P0352,Home & Garden,3,13.85,41.55
C504704,2023-11-23,11196,United Kingdom,P0118,Food & Grocery,2,83.75,167.5
C504704,2023-11-23,11196,United Kingdom,P0184,Home & Garden,6,12.01,72.06
C508105,2023-11-23,12094,Spain,P0168,Toys,1,26.38,26.38
C508105,2023-11-23,12094,Spain,P0387,Toys,3,15.22,45.66
C501642,2023-11-23,10422,Spain,P0183,Clothing,5,22.02,110.1
C509586,2023-11-23,12492,United Kingdom,P0280,Books,4,19.15,76.6
C505484,2023-11-23,11397,United Kingdom,P0249,Health,4,14.63,58.52
C505484,2023-11-23,11397,United Kingdom,P0178,Home & Garden,3,24.21,72.63
C504704,2023-11-23,11196,United Kingdom,P0126,Office,2,25.82,51.64
C500678,2023-11-23,10184,France,P0122,Electronics,1,10.3,10.3
C509242,2023-11-23,12393,United Kingdom,P0066,Books,1,15.77,15.77
C502319,2023-11-23,10597,Spain,P0387,Toys,4,15.44,61.76
C501569,2023-11-23,10404,Germany,P0002,Pet Supplies,6,31.18,187.08
C509242,2023-11-23,12393,United Kingdom,P0252,Books,4,17.06,68.24
C509351,2023-11-23,12426,Germany,P0291,Health,5,22.28,111.4
C505636,2023-11-23,11437,Netherlands,P0361,Automotive,5,11.41,57.05
C508392,2023-11-23,12172,Netherlands,P0001,Books,4,29.8,119.2
C509075,2023-11-23,12349,United Kingdom,P0268,Tools,2,141.26,282.52
C500329,2023-11-23,10089,United Kingdom,P0071,Office,6,6.7,40.2
C501101,2023-11-23,10300,Germany,P0188,Tools,3,12.47,37.41
C500678,2023-11-23,10184,France,P0044,Music,2,11.19,22.38
C501101,2023-11-23,10300,Germany,P0216,Books,4,26.5,106.0
C500329,2023-11-23,10089,United Kingdom,P0155,Office,3,14.48,43.44
C500220,2023-11-23,10059,United Kingdom,P0210,Toys,4,21.89,87.56
C500329,2023-11-23,10089,United Kingdom,P0281,Music,1,45.47,45.47
C500329,2023-11-23,10089,United Kingdom,P0386,Health,3,57.82,173.46
C500329,2023-11-23,10089,United Kingdom,P0269,Health,6,108.83,652.98
C505224,2023-11-23,11332,Spain,P0056,Baby,4,37.88,151.52
C505224,2023-11-23,11332,Spain,P0126,Office,6,25.83,154.98
C502319,2023-11-23,10597,Spain,P0097,Books,1,34.44,34.44
C506290,2023-11-23,11619,United Kingdom,P0330,Home & Garden,2,6.71,13.42
C508748,2023-11-24,12262,United Kingdom,P0052,Clothing,2,7.58,15.16
C508748,2023-11-24,12262,United Kingdom,P0388,Automotive,2,49.83,99.66
C500505,2023-11-24,10135,France,P0306,Music,6,15.48,92.88
C508436,2023-11-24,12183,Germany,P0059,Sports & Outdoors,1,64.26,64.26
C508436,2023-11-24,12183,Germany,P0389,Automotive,2,9.44,18.88
C509284,2023-11-24,12406,Netherlands,P0166,Baby,2,32.38,64.76
C500505,2023-11-24,10135,France,P0061,Toys,1,42.91,42.91
C502864,2023-11-24,10739,United Kingdom,P0167,Toys,3,21.57,64.71
C500505,2023-11-24,10135,France,P0308,Baby,6,130.31,781.86
C500505,2023-11-24,10135,France,P0355,Toys,6,11.46,68.76
C502890,2023-11-24,10741,Germany,P0305,Sports & Outdoors,2,10.22,20.44
C504319,2023-11-24,11096,United Kingdom,P0391,Clothing,4,83.51,334.04
C501796,2023-11-24,10462,United Kingdom,P0170,Food & Grocery,6,11.83,70.98
C504319,2023-11-24,11096,United Kingdom,P0310,Baby,6,13.75,82.5
C501518,2023-11-24,10391,United Kingdom,P0069,Jewelry,1,4.56,4.56
C501518,2023-11-24,10391,United Kingdom,P0083,Food & Grocery,3,41.57,124.71
C501518,2023-11-24,10391,United Kingdom,P0326,Health,2,335.52,671.04
C509284,2023-11-24,12406,Netherlands,P0352,Home & Garden,6,14.0,84.0
C500505,2023-11-24,10135,France,P0205,Pet Supplies,6,19.44,116.64
C504651,2023-11-24,11188,France,P0349,Toys,4,124.21,496.84
C500636,2023-11-24,10172,Netherlands,P0375,Books,1,25.33,25.33
C508441,2023-11-24,12183,Germany,P0063,Automotive,6,46.62,279.72
C507233,2023-11-24,11865,United Kingdom,P0352,Home & Garden,2,14.5,29.0
C507233,2023-11-24,11865,United Kingdom,P0054,Toys,4,37.99,151.96
C509460,2023-11-24,12457,United Kingdom,P0375,Books,3,25.93,77.79
C509119,2023-11-24,12363,United Kingdom,P0361,Automotive,5,11.72,58.6
C509119,2023-11-24,12363,United Kingdom,P0006,Pet Supplies,1,8.58,8.58
C507969,2023-11-24,12067,United Kingdom,P0210,Toys,1,22.17,22.17
C508186,2023-11-24,12115,Netherlands,P0077,Music,3,43.7,131.1
C507233,2023-11-24,11865,United Kingdom,P0114,Toys,4,98.61,394.44
C508186,2023-11-24,12115,Netherlands,P0366,Jewelry,4,26.29,105.16
C501325,2023-11-24,10351,Spain,P0085,Clothing,2,28.38,56.76
